case_id,scenario,drift_family,drift_level,n_current,age_shift_years,current_missing_fraction,seed,n_reference,reference_missing_fraction,analysis_status,analysis_alerts,elapsed_seconds,commit_sha,config_sha256,source,feature,method,status,value,threshold,p_value,adjusted_p_value,alert,threshold_source,cramers_v,split_strategy,reason,expected_signal
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,reference_duplicate_fraction,ok,0.0038,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,current_duplicate_fraction,ok,0.0,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_max,ok,90.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_max,ok,74.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_min,ok,10352.25,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_max,ok,585473.54,1000000.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_min,ok,21114.18,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_max,ok,408426.64,1000000.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,reference_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,current_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,ks,ok,0.03720000000000001,0.05,0.5451836976311797,0.890692754390093,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,wasserstein,ok,0.5680000000000002,3.0,,,False,feature,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,psi,ok,0.02062970079920259,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,js,ok,0.003710401852776588,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,ks,ok,0.02714285714285719,0.05,0.890692754390093,0.890692754390093,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,wasserstein,ok,1468.6757000000025,,,,,feature,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,psi,ok,0.009118054364339002,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,js,ok,0.0016424443224704577,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,chi2,ok,2.7093101003196693,0.05,0.6075864502606425,0.890692754390093,False,,0.02219463530724842,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,psi,ok,0.005907651466118218,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,js,ok,0.0010650178134677408,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091900,5000,0.02,ok,0,0.3462440999865066,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,adversarial,,roc_auc,ok,0.46247059999999995,0.7,,,False,global,,stratified_kfold,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,reference_duplicate_fraction,ok,0.004,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,current_duplicate_fraction,ok,0.0,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_max,ok,84.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_max,ok,74.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_min,ok,12996.97,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_max,ok,513713.7,1000000.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_min,ok,9943.36,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_max,ok,581291.96,1000000.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,reference_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,current_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,region,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,ks,ok,0.046599999999999975,0.05,0.27015618546045606,0.6319638984957167,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,wasserstein,ok,1.0788,3.0,,,False,feature,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,psi,ok,0.026675562130646924,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,age,js,ok,0.004797965761247664,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,ks,ok,0.03510204081632662,0.05,0.6319638984957167,0.6319638984957167,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,wasserstein,ok,3519.3779081632692,,,,,feature,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,psi,ok,0.009170901717261606,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,income,js,ok,0.0016521309362523605,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,chi2,ok,3.0810732710028312,0.05,0.5443508457508625,0.6319638984957167,False,,0.023668441862157573,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,psi,ok,0.006871321354603358,0.1,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,drift,region,js,ok,0.0012385822057458461,0.05,,,False,global,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091901,5000,0.02,ok,0,0.2557368999987375,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,adversarial,,roc_auc,ok,0.4596542,0.7,,,False,global,,stratified_kfold,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,reference_duplicate_fraction,ok,0.004,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,,current_duplicate_fraction,ok,0.0,0.01,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_missing_fraction,ok,0.0,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,reference_max,ok,83.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_min,ok,18.0,18.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,age,current_max,ok,75.0,100.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,current_missing_fraction,ok,0.02,0.1,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,missing_increase_pp,ok,0.0,5.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_infinite_count,ok,0.0,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_min,ok,9671.61,0.0,,,False,,,,,False
control_n500,none,control,control,500,0.0,0.02,2026091902,5000,0.02,ok,0,0.30557400002726354,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,quality,income,reference_max,ok,693645.86,1000000.0,,,False,,,,,False
